id,popularity,revenue,status,vote_average,vote_count,trend_day
436969,1049.845,167381210,Released,7.8,4463,2021-10-22
583081,112.731,0,Released,5.5,11,2021-10-22
568620,1864.934,36964325,Released,6.9,704,2021-10-22
385128,906.099,716000000,Released,7.4,4133,2021-10-22
633515,103.086,0,Released,7.3,92,2021-10-22
524434,330.118,0,Released,0.0,0,2021-10-22
370172,464.905,452000000,Released,7.3,872,2021-10-22
631843,663.245,89500000,Released,6.7,1357,2021-10-22
335983,2142.138,855013954,Released,6.8,11892,2021-10-22
738652,82.039,5400000,Released,6.2,48,2021-10-22
645788,432.88,8115215,Released,6.8,275,2021-10-22
438631,3892.202,129700000,Released,8.1,2070,2021-10-23
744275,1274.877,19000000,Released,7.9,406,2021-10-23
669671,179.116,0,Released,6.8,86,2021-10-23
580489,7158.512,288000000,Released,7.0,1007,2021-10-23
610253,3654.224,64392933,Released,7.5,605,2021-10-23
550988,3300.333,324000000,Released,7.8,3017,2021-10-23
883648,37.888,0,Released,5.8,3,2021-10-23
785516,74.941,0,Released,6.3,22,2021-10-23
385128,883.467,716000000,Released,7.4,4143,2021-10-23
583081,157.823,0,Released,5.9,15,2021-10-23
436969,1014.343,167381210,Released,7.8,4475,2021-10-23
568620,1811.492,36964325,Released,6.9,707,2021-10-23
848519,42.092,0,Released,5.6,5,2021-10-23
335983,2083.036,855013954,Released,6.8,11909,2021-10-23
831405,1282.961,0,Released,8.1,241,2021-10-23
630240,110.158,3000000,Released,6.9,251,2021-10-23
537915,283.481,69497587,Released,7.2,6640,2021-10-23
631843,643.637,89500000,Released,6.7,1371,2021-10-23
633515,144.32,0,Released,7.3,99,2021-10-23
645788,606.032,8115215,Released,6.8,277,2021-10-23
438631,5449.083,147000000,Released,8.1,2257,2021-10-24
744275,1452.437,19000000,Released,7.9,424,2021-10-24
580489,7484.462,288329631,Released,7.0,1072,2021-10-24
669671,250.762,0,Released,7.0,118,2021-10-24
610253,3799.665,71000000,Released,7.4,653,2021-10-24
385128,997.594,716000000,Released,7.4,4149,2021-10-24
550988,3519.504,324000000,Released,7.8,3068,2021-10-24
436969,1101.364,167381210,Released,7.8,4494,2021-10-24
883648,53.043,0,Released,4.6,4,2021-10-24
568620,1845.224,36964325,Released,6.9,716,2021-10-24
537915,338.041,69497587,Released,7.2,6644,2021-10-24
583081,220.952,0,Released,6.2,16,2021-10-24
335983,2162.92,855013954,Released,6.8,11931,2021-10-24
785516,104.917,0,Released,6.0,40,2021-10-24
497698,805.265,378328978,Released,7.7,5622,2021-10-24
841,296.258,30925690,Released,6.3,1925,2021-10-24
631843,686.594,89500000,Released,6.7,1383,2021-10-24
851112,28.274,0,Released,6.0,1,2021-10-24
848519,58.929,0,Released,5.6,6,2021-10-24
831405,1261.199,0,Released,8.1,248,2021-10-24
438631,7628.716,220700000,Released,8.1,2436,2021-10-25
744275,1365.065,19000000,Released,7.8,438,2021-10-25
580489,7933.523,352000000,Released,7.0,1118,2021-10-25
610253,4242.611,90000000,Released,7.3,706,2021-10-25
669671,351.067,0,Released,7.2,151,2021-10-25
385128,1138.653,716000000,Released,7.4,4160,2021-10-25
550988,3841.377,324000000,Released,7.8,3096,2021-10-25
436969,1250.266,167381210,Released,7.8,4506,2021-10-25
335983,2479.153,855013954,Released,6.8,11949,2021-10-25
524434,388.225,0,Released,0.0,0,2021-10-25
537915,337.525,69497587,Released,7.2,6650,2021-10-25
883648,74.26,0,Released,4.1,5,2021-10-25
841,326.839,30925690,Released,6.3,1933,2021-10-25
497698,911.01,378328978,Released,7.7,5635,2021-10-25
568620,2158.182,36964325,Released,6.9,718,2021-10-25
583081,309.333,0,Released,6.1,19,2021-10-25
631843,811.885,89500000,Released,6.7,1398,2021-10-25
785516,146.884,0,Released,6.0,47,2021-10-25
370172,567.954,525000000,Released,7.3,940,2021-10-25
566525,1307.007,417000000,Released,7.8,1322,2021-10-25
438631,8870.667,223211174,Released,8.1,2577,2021-10-26
744275,1166.402,19000000,Released,7.8,451,2021-10-26
580489,6667.203,352000000,Released,7.0,1148,2021-10-26
610253,3298.711,90911845,Released,7.3,745,2021-10-26
669671,491.494,0,Released,7.2,167,2021-10-26
672582,23.03,0,Released,4.8,60,2021-10-26
385128,935.782,716000000,Released,7.4,4175,2021-10-26
524434,368.116,0,Released,0.0,0,2021-10-26
550988,3073.454,324000000,Released,7.8,3126,2021-10-26
436969,1069.449,167381210,Released,7.8,4515,2021-10-26
537915,297.448,69497587,Released,7.2,6654,2021-10-26
335983,2006.388,855013954,Released,6.8,11966,2021-10-26
568620,1755.473,36964325,Released,6.9,728,2021-10-26
497698,755.671,378328978,Released,7.7,5648,2021-10-26
583081,433.066,0,Released,5.9,22,2021-10-26
841,315.776,30925690,Released,6.3,1937,2021-10-26
883648,63.139,0,Released,4.1,5,2021-10-26
675445,756.672,121000000,Released,7.7,633,2021-10-26
370172,482.041,525000000,Released,7.4,958,2021-10-26
566525,1093.243,417000000,Released,7.8,1329,2021-10-26
438631,7858.899,223211174,Released,8.1,2660,2021-10-27
744275,1078.446,19000000,Released,7.7,461,2021-10-27
580489,6632.578,352000000,Released,6.9,1191,2021-10-27
610253,2838.805,90911845,Released,7.3,773,2021-10-27
672582,32.242,0,Released,5.2,65,2021-10-27
864873,31.214,0,Released,5.3,3,2021-10-27
385128,890.917,716000000,Released,7.4,4180,2021-10-27
669671,688.092,0,Released,7.2,183,2021-10-27
871964,26.089,0,Released,5.0,1,2021-10-27
550988,2778.412,324000000,Released,7.8,3148,2021-10-27
524434,364.842,0,Released,0.0,0,2021-10-27
436969,992.473,167381210,Released,7.8,4522,2021-10-27
537915,298.236,69497587,Released,7.2,6655,2021-10-27
749274,124.926,10900000,Released,6.7,209,2021-10-27
335983,1844.973,855013954,Released,6.8,11974,2021-10-27
482373,467.058,45000000,Released,7.7,1046,2021-10-27
370172,469.229,525000000,Released,7.4,971,2021-10-27
497698,737.618,378328978,Released,7.7,5662,2021-10-27
566525,1004.022,417000000,Released,7.8,1335,2021-10-27
631843,566.799,89500000,Released,6.7,1417,2021-10-27
438631,7317.173,223211174,Released,8.0,2763,2021-10-28
864873,43.7,0,Released,5.5,13,2021-10-28
871964,36.525,0,Released,5.1,6,2021-10-28
744275,1059.547,19000000,Released,7.7,470,2021-10-28
580489,6508.46,352000000,Released,6.9,1218,2021-10-28
610253,2463.016,90911845,Released,7.3,805,2021-10-28
796499,46.691,0,Released,6.8,4,2021-10-28
672582,45.139,0,Released,5.3,72,2021-10-28
550988,2465.953,324000000,Released,7.8,3169,2021-10-28
436969,931.275,167381210,Released,7.8,4536,2021-10-28
524434,380.908,0,Released,10.0,1,2021-10-28
385128,805.101,716000000,Released,7.4,4194,2021-10-28
631843,530.11,89500000,Released,6.7,1427,2021-10-28
669671,963.329,0,Released,7.1,193,2021-10-28
547565,101.84,14590542,Released,6.8,211,2021-10-28
763164,11.455,0,In Production,0.0,0,2021-10-28
749274,169.788,10900000,Released,6.7,212,2021-10-28
335983,1720.361,855013954,Released,6.8,11990,2021-10-28
482373,431.803,45000000,Released,7.7,1055,2021-10-28
497698,701.759,378328978,Released,7.7,5675,2021-10-28
438631,6245.254,223211174,Released,8.0,2822,2021-10-29
796499,65.367,0,Released,6.4,5,2021-10-29
864873,61.18,0,Released,5.8,36,2021-10-29
744275,982.157,19000000,Released,7.6,490,2021-10-29
871964,51.135,0,Released,5.6,12,2021-10-29
580489,5862.869,352000000,Released,6.9,1250,2021-10-29
609972,50.018,0,Released,4.7,6,2021-10-29
610253,2156.808,90911845,Released,7.2,827,2021-10-29
672582,63.195,0,Released,5.3,75,2021-10-29
788929,52.249,0,Released,6.6,18,2021-10-29
631843,516.855,89500000,Released,6.7,1433,2021-10-29
763164,16.037,0,Released,0.0,0,2021-10-29
436969,894.693,167381210,Released,7.8,4547,2021-10-29
524434,394.902,0,Released,9.3,3,2021-10-29
550988,2223.631,324000000,Released,7.8,3191,2021-10-29
749274,140.656,10900000,Released,6.7,213,2021-10-29
385128,762.965,716000000,Released,7.4,4206,2021-10-29
547565,88.803,14590542,Released,6.8,217,2021-10-29
675445,721.682,121000000,Released,7.7,637,2021-10-29
335983,1869.819,855013954,Released,6.8,11997,2021-10-29
796499,91.514,0,Released,6.9,39,2021-10-30
438631,5531.157,236071232,Released,8.0,2916,2021-10-30
864873,85.652,0,Released,5.7,56,2021-10-30
609972,70.025,0,Released,6.1,22,2021-10-30
744275,1026.843,19000000,Released,7.6,502,2021-10-30
580489,5783.658,352000000,Released,6.9,1299,2021-10-30
871964,71.589,0,Released,5.6,18,2021-10-30
610253,2058.099,90911845,Released,7.2,856,2021-10-30
788929,73.149,0,Released,6.6,24,2021-10-30
835961,40.557,0,Released,8.0,3,2021-10-30
631843,538.464,89500000,Released,6.7,1457,2021-10-30
672582,88.473,0,Released,5.3,81,2021-10-30
763164,22.452,0,In Production,0.0,0,2021-10-30
550988,2165.83,324000000,Released,7.8,3216,2021-10-30
524434,486.979,0,Released,9.4,7,2021-10-30
436969,856.054,167381210,Released,7.8,4558,2021-10-30
385128,754.129,716000000,Released,7.4,4216,2021-10-30
559907,76.664,18192220,Released,6.8,452,2021-10-30
675445,746.781,121000000,Released,7.7,641,2021-10-30
459151,922.742,112000000,Released,7.7,1551,2021-10-30
796499,128.12,0,Released,6.8,125,2021-10-31
438631,5774.184,241071232,Released,8.0,3015,2021-10-31
580489,6178.157,352000000,Released,6.9,1337,2021-10-31
864873,119.913,0,Released,5.8,70,2021-10-31
744275,1035.59,19000000,Released,7.5,523,2021-10-31
609972,98.035,0,Released,6.1,37,2021-10-31
610253,2280.624,90911845,Released,7.2,888,2021-10-31
788929,102.409,0,Released,6.4,28,2021-10-31
871964,100.225,0,Released,5.0,25,2021-10-31
550988,2505.007,324000000,Released,7.8,3249,2021-10-31
385128,870.116,716000000,Released,7.4,4223,2021-10-31
631843,602.804,89500000,Released,6.7,1473,2021-10-31
835961,56.78,0,Released,8.0,3,2021-10-31
524434,598.605,0,Released,8.0,11,2021-10-31
436969,963.206,167381210,Released,7.8,4568,2021-10-31
675445,826.143,121000000,Released,7.7,643,2021-10-31
763164,31.433,0,In Production,0.0,0,2021-10-31
672582,123.862,0,Released,5.4,84,2021-10-31
607430,17.916,0,Released,7.8,16,2021-10-31
335983,1659.551,855013954,Released,6.8,12018,2021-10-31
796499,179.368,0,Released,6.6,191,2021-11-01
438631,6013.479,296401232,Released,8.0,3099,2021-11-01
580489,6374.663,395841558,Released,6.9,1379,2021-11-01
744275,996.048,19000000,Released,7.4,542,2021-11-01
609972,137.249,0,Released,6.6,51,2021-11-01
610253,2891.041,115000000,Released,7.1,961,2021-11-01
864873,167.878,0,Released,6.0,100,2021-11-01
524434,595.509,0,Released,6.9,14,2021-11-01
788929,136.493,0,Released,6.4,37,2021-11-01
550988,2782.43,324000000,Released,7.8,3290,2021-11-01
607430,25.082,0,Released,7.5,12,2021-11-01
385128,978.965,721077945,Released,7.4,4238,2021-11-01
631843,680.503,89500000,Released,6.7,1493,2021-11-01
436969,1024.827,167381210,Released,7.8,4580,2021-11-01
871964,140.315,0,Released,4.8,33,2021-11-01
835961,59.761,0,Released,7.5,4,2021-11-01
335983,1773.698,855013954,Released,6.8,12035,2021-11-01
497698,760.708,378328978,Released,7.7,5715,2021-11-01
672582,173.407,0,Released,5.4,93,2021-11-01
675445,860.695,121000000,Released,7.7,647,2021-11-01
796499,251.115,0,Released,6.6,253,2021-11-02
438631,5694.564,296401232,Released,8.0,3172,2021-11-02
580489,6242.42,395841558,Released,6.9,1429,2021-11-02
744275,994.011,19000000,Released,7.3,561,2021-11-02
610253,2705.498,115000000,Released,7.1,997,2021-11-02
524434,687.4,0,Released,7.3,20,2021-11-02
609972,192.149,0,Released,6.6,59,2021-11-02
864873,235.029,0,Released,6.1,129,2021-11-02
550988,2638.991,324000000,Released,7.8,3313,2021-11-02
385128,977.253,721077945,Released,7.4,4245,2021-11-02
436969,1036.868,167381210,Released,7.8,4599,2021-11-02
607430,35.115,0,Released,7.1,16,2021-11-02
787723,58.716,0,Released,5.0,5,2021-11-02
631843,617.205,89500000,Released,6.7,1514,2021-11-02
335983,1646.97,855013954,Released,6.8,12051,2021-11-02
537915,281.039,69497587,Released,7.2,6672,2021-11-02
788929,129.163,0,Released,6.7,44,2021-11-02
601470,4.707,2200000,Released,6.4,7,2021-11-02
566525,1174.122,423000000,Released,7.7,1371,2021-11-02
579047,152.058,18717947,Released,7.1,828,2021-11-02
796499,351.561,0,Released,6.6,310,2021-11-03
438631,4893.62,299000000,Released,8.0,3236,2021-11-03
580489,6121.117,395841558,Released,6.9,1465,2021-11-03
618162,25.067,0,Released,6.4,5,2021-11-03
524434,962.36,0,Released,7.5,32,2021-11-03
744275,1035.901,19000000,Released,7.4,630,2021-11-03
601470,6.59,2200000,Released,6.5,10,2021-11-03
610253,2223.218,115000000,Released,7.1,1022,2021-11-03
609972,151.166,0,Released,6.7,69,2021-11-03
550988,2334.623,324000000,Released,7.8,3335,2021-11-03
385128,895.274,721077945,Released,7.4,4255,2021-11-03
607430,49.161,0,Released,7.3,19,2021-11-03
864873,329.041,0,Released,6.1,152,2021-11-03
436969,941.322,167381210,Released,7.8,4616,2021-11-03
335983,1568.261,855013954,Released,6.8,12064,2021-11-03
497698,737.405,378328978,Released,7.7,5740,2021-11-03
787723,74.374,0,Released,5.7,9,2021-11-03
631843,576.21,89500000,Released,6.7,1527,2021-11-03
537915,297.275,69497587,Released,7.2,6679,2021-11-03
763788,21.255,0,Released,0.0,0,2021-11-03
618162,35.094,0,Released,6.4,29,2021-11-04
438631,4002.42,301000000,Released,8.0,3287,2021-11-04
524434,1033.862,0,Released,7.3,99,2021-11-04
796499,492.185,0,Released,6.8,351,2021-11-04
580489,5385.757,395841558,Released,6.9,1490,2021-11-04
763788,29.757,0,Released,0.0,0,2021-11-04
601470,9.226,2200000,Released,6.5,10,2021-11-04
610253,1641.431,115000000,Released,7.1,1042,2021-11-04
744275,952.979,19000000,Released,7.4,658,2021-11-04
607430,68.825,0,Released,7.3,19,2021-11-04
609972,120.079,0,Released,6.8,72,2021-11-04
436969,845.688,167381210,Released,7.8,4626,2021-11-04
550988,2037.164,330000000,Released,7.8,3352,2021-11-04
763164,53.309,0,In Production,0.0,0,2021-11-04
385128,770.651,721077945,Released,7.4,4261,2021-11-04
335983,1312.954,855013954,Released,6.8,12070,2021-11-04
576845,116.457,6400000,Released,7.4,88,2021-11-04
864873,460.657,0,Released,6.1,166,2021-11-04
370172,448.538,605756260,Released,7.4,1100,2021-11-04
787723,83.894,0,Released,6.1,10,2021-11-04
522402,102.242,0,Released,7.3,7,2021-11-05
618162,49.132,0,Released,6.4,61,2021-11-05
524434,1447.407,0,Released,7.2,177,2021-11-05
438631,3726.282,301000000,Released,8.0,3331,2021-11-05
796499,689.059,0,Released,6.8,391,2021-11-05
763788,41.66,0,Released,4.3,3,2021-11-05
763164,74.633,0,In Production,0.0,0,2021-11-05
580489,5004.938,395841558,Released,6.8,1512,2021-11-05
734265,76.287,0,Released,6.0,11,2021-11-05
610253,1447.372,115000000,Released,7.0,1055,2021-11-05
617762,15.488,0,Released,5.3,2,2021-11-05
631843,452.134,89500000,Released,6.7,1540,2021-11-05
885110,34.769,0,Released,9.0,1,2021-11-05
601470,12.916,2200000,Released,6.0,12,2021-11-05
744275,823.387,19000000,Released,7.4,692,2021-11-05
747688,7.113,0,Released,6.0,4,2021-11-05
436969,817.341,167381210,Released,7.8,4635,2021-11-05
811592,37.454,0,Released,0.0,0,2021-11-05
550988,1962.294,330000000,Released,7.8,3365,2021-11-05
607430,96.355,0,Released,7.3,19,2021-11-05
522402,143.139,0,Released,7.6,83,2021-11-06
618162,68.785,0,Released,6.5,96,2021-11-06
524434,2026.37,19800000,Released,7.2,273,2021-11-06
734265,106.802,0,Released,5.9,40,2021-11-06
580489,5248.001,397942635,Released,6.9,1551,2021-11-06
438631,3605.654,301000000,Released,8.0,3375,2021-11-06
796499,964.683,0,Released,6.8,420,2021-11-06
763788,58.324,0,Released,4.7,9,2021-11-06
763164,104.486,0,In Production,0.0,0,2021-11-06
747688,9.958,0,Released,6.3,16,2021-11-06
617762,21.683,0,Released,6.2,6,2021-11-06
811592,52.436,0,Released,0.0,0,2021-11-06
631843,478.794,89500000,Released,6.7,1544,2021-11-06
610253,1375.976,118172075,Released,7.0,1075,2021-11-06
885110,48.677,0,Released,9.0,1,2021-11-06
436969,813.587,167381210,Released,7.8,4648,2021-11-06
744275,739.293,19000000,Released,7.4,711,2021-11-06
637649,481.239,103966489,Released,7.8,2572,2021-11-06
550988,2045.96,331066227,Released,7.8,3395,2021-11-06
601470,18.082,2200000,Released,6.1,13,2021-11-06
522402,200.395,0,Released,7.6,202,2021-11-07
524434,2836.918,69100000,Released,7.1,388,2021-11-07
580489,6093.846,399000000,Released,6.8,1616,2021-11-07
618162,96.299,0,Released,6.5,125,2021-11-07
438631,3805.604,304626162,Released,8.0,3477,2021-11-07
734265,149.523,0,Released,6.4,81,2021-11-07
796499,1350.556,0,Released,6.8,473,2021-11-07
763788,81.654,0,Released,5.2,16,2021-11-07
747688,13.941,0,Released,6.3,33,2021-11-07
763164,146.28,0,In Production,0.0,0,2021-11-07
617762,30.356,0,Released,7.0,12,2021-11-07
631843,540.141,89500000,Released,6.7,1565,2021-11-07
811592,73.41,0,Released,3.8,3,2021-11-07
436969,914.722,167381210,Released,7.8,4664,2021-11-07
610253,1477.282,118172075,Released,7.0,1098,2021-11-07
637649,609.23,103966489,Released,7.8,2580,2021-11-07
550988,2212.708,331066227,Released,7.8,3426,2021-11-07
497698,696.884,378328978,Released,7.7,5783,2021-11-07
885110,68.148,0,Released,5.5,2,2021-11-07
601470,25.315,2404127,Released,6.1,14,2021-11-07
522402,280.553,0,Released,8.1,379,2021-11-08
524434,3786.236,161700000,Released,7.1,510,2021-11-08
580489,6526.86,424000000,Released,6.8,1675,2021-11-08
438631,4080.34,330000000,Released,8.0,3563,2021-11-08
618162,134.819,0,Released,6.6,160,2021-11-08
734265,209.332,0,Released,6.5,126,2021-11-08
634649,324.376,0,Post Production,0.0,0,2021-11-08
796499,1890.778,0,Released,6.9,509,2021-11-08
763788,114.316,0,Released,5.4,20,2021-11-08
747688,19.517,0,Released,6.1,50,2021-11-08
631843,621.642,89500000,Released,6.7,1579,2021-11-08
762469,49.623,0,Released,6.0,4,2021-11-08
617762,42.498,0,Released,7.0,18,2021-11-08
763164,204.792,0,In Production,0.0,0,2021-11-08
436969,1010.69,167381210,Released,7.8,4681,2021-11-08
610253,1653.046,118852075,Released,7.0,1114,2021-11-08
811592,86.481,0,Released,4.8,6,2021-11-08
497698,798.384,378328978,Released,7.7,5802,2021-11-08
550988,2455.617,331096766,Released,7.8,3461,2021-11-08
566525,1275.766,427480601,Released,7.7,1406,2021-11-08
370172,431.61,667000000,Released,7.4,1171,2021-11-09
522402,392.774,0,Released,8.1,479,2021-11-09
524434,3658.663,161397524,Released,7.1,577,2021-11-09
580489,5806.65,424000000,Released,6.8,1719,2021-11-09
438631,3311.244,331116356,Released,8.0,3606,2021-11-09
618162,188.747,0,Released,6.6,184,2021-11-09
634649,440.384,0,Post Production,0.0,0,2021-11-09
734265,293.065,0,Released,6.6,150,2021-11-09
762469,69.472,0,Released,6.1,10,2021-11-09
796499,2555.277,0,Released,6.9,540,2021-11-09
763164,286.709,0,Released,5.3,47,2021-11-09
763788,90.454,0,Released,5.4,20,2021-11-09
617762,59.497,0,Released,7.1,21,2021-11-09
747688,27.324,0,Released,6.2,56,2021-11-09
631843,500.115,89500000,Released,6.7,1591,2021-11-09
436969,845.785,167381210,Released,7.8,4687,2021-11-09
566525,1167.738,427480601,Released,7.7,1412,2021-11-09
497698,683.258,378328978,Released,7.7,5816,2021-11-09
610253,1288.832,118852075,Released,7.0,1127,2021-11-09
877013,8.656,0,Released,0.0,0,2021-11-09
